"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","OID_","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"1","All Fire","11620_31_39_40",0.019731,"Western Great Plains Floodplain Systems",1207,0.803922,139,0,2.742609
"2","All Fire","13010_40",0.0120636,"Boreal Aspen-Birch Forest",1208,0.219608,81593,0,984.3053148
"3","All Fire","13020_40",0.0004724,"Laurentian-Acadian Northern Hardwoods Forest",1209,0,201,0,0.0949524
"4","All Fire","13020_63",0.0004796,"Laurentian-Acadian Northern Hardwoods Forest",1452,0,7531096,2.8,3611.9136416
"5","All Fire","13020_64",0.0005004,"Laurentian-Acadian Northern Hardwoods Forest",1505,0,5656207,2.1,2830.3659828
"6","All Fire","13020_65_66",0.0009998,"Laurentian-Acadian Northern Hardwoods Forest",1482,0,196517,0.1,196.4776966
"7","All Fire","13020_65_66",0.0009998,"Laurentian-Acadian Northern Hardwoods Forest",1540,0,1292,0,1.2917416
"8","All Fire","13022_41_50_51",0.000486,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1176,0,5256252,1.9,2554.538472
"9","All Fire","13022_41_50_51",0.000486,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1126,0,4963888,1.8,2412.449568
"10","All Fire","13022_41_50_51",0.000486,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1152,0,3469406,1.3,1686.131316
"11","All Fire","13022_41_50_51",0.000486,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1127,0.588235,3203820,1.2,1557.05652
"12","All Fire","13022_41_50_51",0.000486,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1177,0.588235,2324979,0.9,1129.939794
"13","All Fire","13022_41_50_51",0.000486,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1153,0.588235,386045,0.1,187.61787
"14","All Fire","13023_51",0.0009718,"Laurentian-Acadian Northern Hardwoods Forest - Northern Sugar Maple-Basswood",1178,0,101825,0,98.953535
"15","All Fire","13030_60",0.2689662,"Northeastern Interior Dry-Mesic Oak Forest",1402,0.392157,1981434,0.7,532938.7735308
"16","All Fire","13030_61_63_64_65_66",0.1843418,"Northeastern Interior Dry-Mesic Oak Forest",1432,0.392157,7523215,2.8,1386842.994887
"17","All Fire","13030_61_63_64_65_66",0.1843418,"Northeastern Interior Dry-Mesic Oak Forest",1453,0.392157,136752,0.1,25209.1098336
"18","All Fire","13030_61_63_64_65_66",0.1843418,"Northeastern Interior Dry-Mesic Oak Forest",1483,0.392157,142979,0.1,26357.0062222
"19","All Fire","13030_61_63_64_65_66",0.1843418,"Northeastern Interior Dry-Mesic Oak Forest",1506,0.392157,292572,0.1,53933.2491096
"20","All Fire","13030_62",0.1747016,"Northeastern Interior Dry-Mesic Oak Forest",1471,0.392157,7403035,2.7,1293322.059356
"21","All Fire","13040_32_43_44_49",0.085975,"Ozark-Ouachita Dry-Mesic Oak Forest",1577,0,98092,0,8433.4597
"22","All Fire","13050_47_48",0.2324918,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1629,0.129412,1943239,0.7,451787.1329402
"23","All Fire","13050_49",0.1369044,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1578,0.129412,175324,0.1,24002.6270256
"24","All Fire","13050_53",0.5800654,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1562,0.129412,10619,0,6159.7144826
"25","All Fire","13060_47_48",0.1196006,"East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland",1630,0.670588,26,0,3.1096156
"26","All Fire","13100_38_42_43",0.0408348,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1679,0.870588,2002513,0.7,81772.2178524
"27","All Fire","13100_38_42_43",0.0408348,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1601,0.870588,4,0,0.1633392
"28","All Fire","13100_39",0.053523,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1225,0.870588,59546,0,3187.080558
"29","All Fire","13100_41_62",0.0748626,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1154,0.870588,1587484,0.6,118843.1796984
"30","All Fire","13100_41_62",0.0748626,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1472,0.870588,413161,0.2,30930.3066786
"31","All Fire","13100_44_50",0.041736,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1128,0.870588,569083,0.2,23751.248088
"32","All Fire","13100_44_50",0.041736,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1696,0.870588,2,0,0.083472
"33","All Fire","13100_47",0.1077156,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1632,0.870588,240615,0.1,25917.989094
"34","All Fire","13100_49",0.0793404,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1579,0.870588,12132414,4.4,962590.5797256
"35","All Fire","13100_51",0.1077534,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1179,0.870588,1965862,0.7,211828.3144308
"36","All Fire","13100_52",0.0776032,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1527,0.870588,5467763,2,424315.9056416
"37","All Fire","13110_39",0.0784552,"North-Central Interior Dry Oak Forest and Woodland",1226,0.560784,7828,0,614.1473056
"38","All Fire","13110_42_43",0.1089432,"North-Central Interior Dry Oak Forest and Woodland",1680,0.560784,40489,0,4411.0012248
"39","All Fire","13110_44",0.071516,"North-Central Interior Dry Oak Forest and Woodland",1697,0.560784,163,0,11.657108
"40","All Fire","13110_49",0.1068442,"North-Central Interior Dry Oak Forest and Woodland",1580,0.560784,332802,0.1,35557.9634484
"41","All Fire","13110_50",0.070731,"North-Central Interior Dry Oak Forest and Woodland",1129,0.560784,60942,0,4310.488602
"42","All Fire","13110_51",0.11053,"North-Central Interior Dry Oak Forest and Woodland",1180,0.560784,718800,0.3,79448.964
"43","All Fire","13110_52",0.1059184,"North-Central Interior Dry Oak Forest and Woodland",1528,0.560784,1310356,0.5,138790.8109504
"44","All Fire","13130_47_50_51",0.0022416,"North-Central Interior Beech-Maple Forest",1181,0.172549,6839766,2.5,15332.0194656
"45","All Fire","13130_47_50_51",0.0022416,"North-Central Interior Beech-Maple Forest",1633,0.172549,1645306,0.6,3688.1179296
"46","All Fire","13130_47_50_51",0.0022416,"North-Central Interior Beech-Maple Forest",1130,0.172549,201857,0.1,452.4826512
"47","All Fire","13130_49_52_62",0.00219,"North-Central Interior Beech-Maple Forest",1529,0.172549,9957870,3.6,21807.7353
"48","All Fire","13130_49_52_62",0.00219,"North-Central Interior Beech-Maple Forest",1473,0.172549,2789195,1,6108.33705
"49","All Fire","13130_49_52_62",0.00219,"North-Central Interior Beech-Maple Forest",1581,0.172549,30899,0,67.66881
"50","All Fire","13140_38_39_40_41_42_43_44_50",0.0021822,"North-Central Interior Maple-Basswood Forest",1155,0.4,2707709,1,5908.7625798
"51","All Fire","13140_38_39_40_41_42_43_44_50",0.0021822,"North-Central Interior Maple-Basswood Forest",1131,0.4,1702169,0.6,3714.4731918
"52","All Fire","13140_38_39_40_41_42_43_44_50",0.0021822,"North-Central Interior Maple-Basswood Forest",1681,0.4,798143,0.3,1741.7076546
"53","All Fire","13140_38_39_40_41_42_43_44_50",0.0021822,"North-Central Interior Maple-Basswood Forest",1210,0.4,118095,0,257.706909
"54","All Fire","13140_38_39_40_41_42_43_44_50",0.0021822,"North-Central Interior Maple-Basswood Forest",1227,0.4,70894,0,154.7048868
"55","All Fire","13140_38_39_40_41_42_43_44_50",0.0021822,"North-Central Interior Maple-Basswood Forest",1603,0.4,1,0,0.0021822
"56","All Fire","13140_38_39_40_41_42_43_44_50",0.0021822,"North-Central Interior Maple-Basswood Forest",1699,0.4,1,0,0.0021822
"57","All Fire","13140_49",0.002238,"North-Central Interior Maple-Basswood Forest",1582,0.4,1540177,0.6,3446.916126
"58","All Fire","13150_48_53_57_59_61",0.0723582,"Southern Appalachian Oak Forest",1433,0.760784,0,0,0
"59","All Fire","13150_48_53_57_59_61",0.0723582,"Southern Appalachian Oak Forest",1564,0.760784,13548,0,980.3088936
"60","All Fire","13160_60",0.0235014,"Southern Piedmont Mesic Forest",1403,0.490196,433,0,10.1761062
"61","All Fire","13170_48_53",0.1748362,"Allegheny-Cumberland Dry Oak Forest and Woodland",1565,0.580392,562709,0.2,98381.9032658
"62","All Fire","13170_57_61",0.0927246,"Allegheny-Cumberland Dry Oak Forest and Woodland",1435,0.580392,249512,0.1,23135.9003952
"63","All Fire","13170_62",0.1301574,"Allegheny-Cumberland Dry Oak Forest and Woodland",1474,0.580392,2709164,1,352617.7424136
"64","All Fire","13180_48_53",0.0143282,"Southern and Central Appalachian Cove Forest",1566,1,5707,0,81.7710374
"65","All Fire","13180_57_59_61",0.0129224,"Southern and Central Appalachian Cove Forest",1436,1,47204,0,609.9889696
"66","All Fire","13200_48_57_61",0.048844,"Central and Southern Appalachian Montane Oak Forest",1437,0.705882,15681,0,765.922764
"67","All Fire","13210_47_48_53_57",0.014869,"South-Central Interior Mesophytic Forest",1634,0.580392,3319265,1.2,49354.151285
"68","All Fire","13210_47_48_53_57",0.014869,"South-Central Interior Mesophytic Forest",1567,0.580392,656973,0.2,9768.531537
"69","All Fire","13210_49",0.0044802,"South-Central Interior Mesophytic Forest",1583,0.580392,1156948,0.4,5183.3584296
"70","All Fire","13210_61_63",0.0128164,"South-Central Interior Mesophytic Forest",1438,0.580392,892125,0.3,11433.83085
"71","All Fire","13210_61_63",0.0128164,"South-Central Interior Mesophytic Forest",1454,0.580392,3063,0,39.2566332
"72","All Fire","13210_62",0.005226,"South-Central Interior Mesophytic Forest",1475,0.580392,1227524,0.4,6415.040424
"73","All Fire","13240_60_65_66",0.2838328,"Northern Atlantic Coastal Plain Hardwood Forest",1484,0.352941,582464,0.2,165322.3880192
"74","All Fire","13240_60_65_66",0.2838328,"Northern Atlantic Coastal Plain Hardwood Forest",1404,0.352941,72728,0,20642.5918784
"75","All Fire","13260_47",0.2067602,"South-Central Interior/Upper Coastal Plain Flatwoods",1636,0.14902,22154,0,4580.5654708
"76","All Fire","13260_49",0.0983782,"South-Central Interior/Upper Coastal Plain Flatwoods",1584,0.14902,848,0,83.4247136
"77","All Fire","13310_39_40_41",0.1790012,"Eastern Great Plains Tallgrass Aspen Parkland",1211,0,300524,0.1,53794.1566288
"78","All Fire","13310_39_40_41",0.1790012,"Eastern Great Plains Tallgrass Aspen Parkland",1156,0,101706,0,18205.4960472
"79","All Fire","13400_61",0.0009484,"Appalachian Shale Barrens",1439,0.611765,222,0,0.2105448
"80","All Fire","13430_58_60",0.0276418,"Atlantic Coastal Plain Mesic Hardwood Forest",1406,0,60322,0,1667.4086596
"81","All Fire","13440_41",0.0120962,"Boreal Jack Pine-Black Spruce Forest",1157,0.54902,769555,0.3,9308.691191
"82","All Fire","13441_51",0.1932342,"Boreal Jack Pine-Black Spruce Forest - Pine Barrens",1182,0.54902,655071,0.2,126582.1206282
"83","All Fire","13442_51",0.0091302,"Boreal Jack Pine-Black Spruce Forest - Spruce-Fir",1183,0.447059,67045,0,612.134259
"84","All Fire","13500_61",0.001283,"Central and Southern Appalachian Spruce-Fir Forest",1440,0.709804,169,0,0.216827
"85","All Fire","13520_53_54_57_59_60_61",0.2079842,"Southern Appalachian Montane Pine Forest and Woodland",1408,0.772549,476,0,99.0004792
"86","All Fire","13520_53_54_57_59_60_61",0.2079842,"Southern Appalachian Montane Pine Forest and Woodland",1441,0.772549,2123,0,441.5504566
"87","All Fire","13530_46_48_53_54_57_59_60_61",0.1332294,"Southern Appalachian Low-Elevation Pine Forest",1569,0.380392,5,0,0.666147
"88","All Fire","13530_47",0.4891022,"Southern Appalachian Low-Elevation Pine Forest",1638,0.380392,15471,0,7566.9001362
"89","All Fire","13540_64_66",0.1305924,"Northeastern Interior Pine Barrens",1507,0.321569,82740,0,10805.215176
"90","All Fire","13540_64_66",0.1305924,"Northeastern Interior Pine Barrens",1543,0.321569,8,0,1.0447392
"91","All Fire","13550_60_65",0.1315634,"Northern Atlantic Coastal Plain Pitch Pine Barrens",1410,0.321569,11857,0,1559.9472338
"92","All Fire","13550_60_65",0.1315634,"Northern Atlantic Coastal Plain Pitch Pine Barrens",1485,0.321569,46294,0,6090.5960396
"93","All Fire","13570_46_47_55_58_99",0.027985,"Southern Coastal Plain Mesic Slope Forest",1639,0.278431,2,0,0.05597
"94","All Fire","13620_41_50",0.0899864,"Laurentian-Acadian Northern Pine(-Oak) Forest",1748,0.74902,489400,0.2,44039.34416
