"join_field","model_code","ref_label","ref_percent","bps_name","state_class_id","age_category","canopy_category","cur_scls_count","bps_count","bps_acres","ref_scls_acres","cur_scls_acres","cur_percent"
"14000_63_C","14000_63","C",7,"Central Appalachian Alkaline Glade and Woodland","Late1:CLS","Late1","CLS",15,245236,54539,3818,3,0
"14000_63_D","14000_63","D",14,"Central Appalachian Alkaline Glade and Woodland","Late2:CLS","Late2","CLS",807,245236,54539,7635,179,0
"14000_63_E","14000_63","E",NA,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,NA,245236,54539,NA,NA,NA
"14000_63_Agriculture","14000_63","Agriculture",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,12608,245236,54539,0,2804,5
"14000_63_Urban","14000_63","Urban",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,3075,245236,54539,0,684,1
"14000_63_Water","14000_63","Water",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,NA,245236,54539,0,NA,NA
"14000_63_UN","14000_63","UN",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,247,245236,54539,0,55,0
"14000_63_UE","14000_63","UE",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,1198,245236,54539,0,266,0
"14000_64_A","14000_64","A",53,"Central Appalachian Alkaline Glade and Woodland","Early1:ALL","Early1","ALL",1,245236,54539,28906,0,0
"14000_64_B","14000_64","B",27,"Central Appalachian Alkaline Glade and Woodland","Mid1:OPN","Mid1","OPN",NA,245236,54539,14726,NA,NA
"14000_64_C","14000_64","C",7,"Central Appalachian Alkaline Glade and Woodland","Late1:CLS","Late1","CLS",NA,245236,54539,3818,NA,NA
"14000_64_D","14000_64","D",13,"Central Appalachian Alkaline Glade and Woodland","Late2:CLS","Late2","CLS",196,245236,54539,7090,44,0
"14000_64_E","14000_64","E",NA,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,NA,245236,54539,NA,NA,NA
"14000_64_Agriculture","14000_64","Agriculture",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,431,245236,54539,0,96,0
"14000_64_Urban","14000_64","Urban",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,335,245236,54539,0,75,0
"14000_64_Water","14000_64","Water",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,NA,245236,54539,0,NA,NA
"14000_64_UN","14000_64","UN",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,80,245236,54539,0,18,0
"14000_64_UE","14000_64","UE",0,"Central Appalachian Alkaline Glade and Woodland",NA,NA,NA,86,245236,54539,0,19,0
"14010_43_44_47_48_53_A","14010_43_44_47_48_53","A",58,"Central Interior Highlands Calcareous Glade and Barrens","Early1:ALL","Early1","ALL",NA,1893972,421209,244301,NA,NA
"14010_43_44_47_48_53_B","14010_43_44_47_48_53","B",7,"Central Interior Highlands Calcareous Glade and Barrens","Mid1:CLS","Mid1","CLS",16,1893972,421209,29485,4,0
"14010_43_44_47_48_53_C","14010_43_44_47_48_53","C",23,"Central Interior Highlands Calcareous Glade and Barrens","Mid1:OPN","Mid1","OPN",3,1893972,421209,96878,1,0
"14010_43_44_47_48_53_D","14010_43_44_47_48_53","D",10,"Central Interior Highlands Calcareous Glade and Barrens","Late1:OPN","Late1","OPN",56,1893972,421209,42121,12,0
"14010_43_44_47_48_53_E","14010_43_44_47_48_53","E",2,"Central Interior Highlands Calcareous Glade and Barrens","Late1:CLS","Late1","CLS",46,1893972,421209,8424,10,0
"14010_43_44_47_48_53_Agriculture","14010_43_44_47_48_53","Agriculture",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,621982,1893972,421209,0,138325,33
"14010_43_44_47_48_53_Urban","14010_43_44_47_48_53","Urban",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,146668,1893972,421209,0,32618,8
"14010_43_44_47_48_53_Water","14010_43_44_47_48_53","Water",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,NA,1893972,421209,0,NA,NA
"14010_43_44_47_48_53_UN","14010_43_44_47_48_53","UN",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,789508,1893972,421209,0,175582,42
"14010_43_44_47_48_53_UE","14010_43_44_47_48_53","UE",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,132016,1893972,421209,0,29360,7
"14010_49_A","14010_49","A",58,"Central Interior Highlands Calcareous Glade and Barrens","Early1:ALL","Early1","ALL",NA,1893972,421209,244301,NA,NA
"14010_49_B","14010_49","B",7,"Central Interior Highlands Calcareous Glade and Barrens","Mid1:CLS","Mid1","CLS",18,1893972,421209,29485,4,0
"14010_49_C","14010_49","C",24,"Central Interior Highlands Calcareous Glade and Barrens","Mid1:OPN","Mid1","OPN",NA,1893972,421209,101090,NA,NA
"14010_49_D","14010_49","D",10,"Central Interior Highlands Calcareous Glade and Barrens","Late1:OPN","Late1","OPN",3,1893972,421209,42121,1,0
"14010_49_E","14010_49","E",1,"Central Interior Highlands Calcareous Glade and Barrens","Late1:CLS","Late1","CLS",NA,1893972,421209,4212,NA,NA
"14010_49_Agriculture","14010_49","Agriculture",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,57000,1893972,421209,0,12676,3
"14010_49_Urban","14010_49","Urban",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,10738,1893972,421209,0,2388,1
"14010_49_Water","14010_49","Water",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,NA,1893972,421209,0,NA,NA
"14010_49_UN","14010_49","UN",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,123588,1893972,421209,0,27485,7
"14010_49_UE","14010_49","UE",0,"Central Interior Highlands Calcareous Glade and Barrens",NA,NA,NA,12330,1893972,421209,0,2742,1
"14071_41_50_51_A","14071_41_50_51","A",9,"Laurentian Pine-Oak Barrens","Early1:ALL","Early1","ALL",57441,7156301,1591522,143237,12775,1
"14071_41_50_51_B","14071_41_50_51","B",1,"Laurentian Pine-Oak Barrens","Mid1:CLS","Mid1","CLS",906,7156301,1591522,15915,201,0
"14071_41_50_51_C","14071_41_50_51","C",26,"Laurentian Pine-Oak Barrens","Mid2:OPN","Mid2","OPN",150613,7156301,1591522,413796,33496,2
"14071_41_50_51_D","14071_41_50_51","D",62,"Laurentian Pine-Oak Barrens","Late1:OPN","Late1","OPN",2771578,7156301,1591522,986744,616384,39
"14071_41_50_51_E","14071_41_50_51","E",2,"Laurentian Pine-Oak Barrens","Late2:CLS","Late2","CLS",1451112,7156301,1591522,31830,322719,20
"14071_41_50_51_Agriculture","14071_41_50_51","Agriculture",0,"Laurentian Pine-Oak Barrens",NA,NA,NA,704735,7156301,1591522,0,156729,10
"14071_41_50_51_Urban","14071_41_50_51","Urban",0,"Laurentian Pine-Oak Barrens",NA,NA,NA,825407,7156301,1591522,0,183566,12
"14071_41_50_51_Water","14071_41_50_51","Water",0,"Laurentian Pine-Oak Barrens",NA,NA,NA,NA,7156301,1591522,0,NA,NA
"14071_41_50_51_UN","14071_41_50_51","UN",0,"Laurentian Pine-Oak Barrens",NA,NA,NA,47771,7156301,1591522,0,10624,1
"14071_41_50_51_UE","14071_41_50_51","UE",0,"Laurentian Pine-Oak Barrens",NA,NA,NA,1146738,7156301,1591522,0,255028,16
"14072_41_50_51_A","14072_41_50_51","A",14,"Laurentian Pine-Oak Barrens - Jack Pine","Early1:ALL","Early1","ALL",211195,12700799,2824588,395442,46969,2
"14072_41_50_51_B","14072_41_50_51","B",23,"Laurentian Pine-Oak Barrens - Jack Pine","Mid1:OPN","Mid1","OPN",29362,12700799,2824588,649655,6530,0
"14072_41_50_51_C","14072_41_50_51","C",49,"Laurentian Pine-Oak Barrens - Jack Pine","Late1:OPN","Late1","OPN",8872371,12700799,2824588,1384048,1973167,70
"14072_41_50_51_D","14072_41_50_51","D",14,"Laurentian Pine-Oak Barrens - Jack Pine","Late1:CLS","Late1","CLS",536,12700799,2824588,395442,119,0
"14072_41_50_51_E","14072_41_50_51","E",NA,"Laurentian Pine-Oak Barrens - Jack Pine",NA,NA,NA,NA,12700799,2824588,NA,NA,NA
"14072_41_50_51_Agriculture","14072_41_50_51","Agriculture",0,"Laurentian Pine-Oak Barrens - Jack Pine",NA,NA,NA,1567021,12700799,2824588,0,348497,12
"14072_41_50_51_Urban","14072_41_50_51","Urban",0,"Laurentian Pine-Oak Barrens - Jack Pine",NA,NA,NA,954106,12700799,2824588,0,212188,8
"14072_41_50_51_Water","14072_41_50_51","Water",0,"Laurentian Pine-Oak Barrens - Jack Pine",NA,NA,NA,NA,12700799,2824588,0,NA,NA
"14072_41_50_51_UN","14072_41_50_51","UN",0,"Laurentian Pine-Oak Barrens - Jack Pine",NA,NA,NA,NA,12700799,2824588,0,NA,NA
"14072_41_50_51_UE","14072_41_50_51","UE",0,"Laurentian Pine-Oak Barrens - Jack Pine",NA,NA,NA,1066208,12700799,2824588,0,237119,8
"14090_50_64_A","14090_50_64","A",45,"Great Lakes Alvar","Early1:ALL","Early1","ALL",4344,83208,18505,8327,966,5
"14090_50_64_B","14090_50_64","B",40,"Great Lakes Alvar","Mid1:OPN","Mid1","OPN",533,83208,18505,7402,119,1
"14090_50_64_C","14090_50_64","C",15,"Great Lakes Alvar","Late1:CLS","Late1","CLS",26975,83208,18505,2776,5999,32
"14090_50_64_D","14090_50_64","D",NA,"Great Lakes Alvar",NA,NA,NA,NA,83208,18505,NA,NA,NA
"14090_50_64_E","14090_50_64","E",NA,"Great Lakes Alvar",NA,NA,NA,NA,83208,18505,NA,NA,NA
"14090_50_64_Agriculture","14090_50_64","Agriculture",0,"Great Lakes Alvar",NA,NA,NA,33372,83208,18505,0,7422,40
"14090_50_64_Urban","14090_50_64","Urban",0,"Great Lakes Alvar",NA,NA,NA,12730,83208,18505,0,2831,15
"14090_50_64_Water","14090_50_64","Water",0,"Great Lakes Alvar",NA,NA,NA,NA,83208,18505,0,NA,NA
"14090_50_64_UN","14090_50_64","UN",0,"Great Lakes Alvar",NA,NA,NA,2715,83208,18505,0,604,3
"14090_50_64_UE","14090_50_64","UE",0,"Great Lakes Alvar",NA,NA,NA,2539,83208,18505,0,565,3
"14110_49_51_52_A","14110_49_51_52","A",46,"Great Lakes Wet-Mesic Lakeplain Prairie","Early1:OPN","Early1","OPN",11522,1023984,227728,104755,2562,1
"14110_49_51_52_B","14110_49_51_52","B",27,"Great Lakes Wet-Mesic Lakeplain Prairie","Early2:OPN","Early2","OPN",1340,1023984,227728,61487,298,0
"14110_49_51_52_C","14110_49_51_52","C",27,"Great Lakes Wet-Mesic Lakeplain Prairie","Late1:CLS","Late1","CLS",154765,1023984,227728,61487,34419,15
"14110_49_51_52_D","14110_49_51_52","D",NA,"Great Lakes Wet-Mesic Lakeplain Prairie",NA,NA,NA,NA,1023984,227728,NA,NA,NA
"14110_49_51_52_E","14110_49_51_52","E",NA,"Great Lakes Wet-Mesic Lakeplain Prairie",NA,NA,NA,NA,1023984,227728,NA,NA,NA
"14110_49_51_52_Agriculture","14110_49_51_52","Agriculture",0,"Great Lakes Wet-Mesic Lakeplain Prairie",NA,NA,NA,462278,1023984,227728,0,102808,45
"14110_49_51_52_Urban","14110_49_51_52","Urban",0,"Great Lakes Wet-Mesic Lakeplain Prairie",NA,NA,NA,301895,1023984,227728,0,67140,29
"14110_49_51_52_Water","14110_49_51_52","Water",0,"Great Lakes Wet-Mesic Lakeplain Prairie",NA,NA,NA,NA,1023984,227728,0,NA,NA
"14110_49_51_52_UN","14110_49_51_52","UN",0,"Great Lakes Wet-Mesic Lakeplain Prairie",NA,NA,NA,946,1023984,227728,0,210,0
"14110_49_51_52_UE","14110_49_51_52","UE",0,"Great Lakes Wet-Mesic Lakeplain Prairie",NA,NA,NA,91238,1023984,227728,0,20291,9
"14120_39_40_41_42_43_50_51_A","14120_39_40_41_42_43_50_51","A",80,"North-Central Interior Sand and Gravel Tallgrass Prairie","Early1:OPN","Early1","OPN",27289,10061430,2237607,1790085,6069,0
"14120_39_40_41_42_43_50_51_B","14120_39_40_41_42_43_50_51","B",16,"North-Central Interior Sand and Gravel Tallgrass Prairie","Mid1:ALL","Mid1","ALL",8608,10061430,2237607,358017,1914,0
"14120_39_40_41_42_43_50_51_C","14120_39_40_41_42_43_50_51","C",4,"North-Central Interior Sand and Gravel Tallgrass Prairie","Mid2:ALL","Mid2","ALL",426,10061430,2237607,89504,95,0
"14120_39_40_41_42_43_50_51_D","14120_39_40_41_42_43_50_51","D",NA,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,NA,NA,NA
"14120_39_40_41_42_43_50_51_E","14120_39_40_41_42_43_50_51","E",NA,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,NA,NA,NA
"14120_39_40_41_42_43_50_51_Agriculture","14120_39_40_41_42_43_50_51","Agriculture",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,6960159,10061430,2237607,0,1547901,69
"14120_39_40_41_42_43_50_51_Urban","14120_39_40_41_42_43_50_51","Urban",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,1112376,10061430,2237607,0,247386,11
"14120_39_40_41_42_43_50_51_Water","14120_39_40_41_42_43_50_51","Water",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,0,NA,NA
"14120_39_40_41_42_43_50_51_UN","14120_39_40_41_42_43_50_51","UN",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,939911,10061430,2237607,0,209031,9
"14120_39_40_41_42_43_50_51_UE","14120_39_40_41_42_43_50_51","UE",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,689901,10061430,2237607,0,153430,7
"14120_49_A","14120_49","A",80,"North-Central Interior Sand and Gravel Tallgrass Prairie","Early1:OPN","Early1","OPN",611,10061430,2237607,1790085,136,0
"14120_49_B","14120_49","B",16,"North-Central Interior Sand and Gravel Tallgrass Prairie","Mid1:ALL","Mid1","ALL",15,10061430,2237607,358017,3,0
"14120_49_C","14120_49","C",4,"North-Central Interior Sand and Gravel Tallgrass Prairie","Mid2:ALL","Mid2","ALL",67,10061430,2237607,89504,15,0
"14120_49_D","14120_49","D",NA,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,NA,NA,NA
"14120_49_E","14120_49","E",NA,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,NA,NA,NA
"14120_49_Agriculture","14120_49","Agriculture",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,43387,10061430,2237607,0,9649,0
"14120_49_Urban","14120_49","Urban",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,28162,10061430,2237607,0,6263,0
"14120_49_Water","14120_49","Water",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,0,NA,NA
"14120_49_UN","14120_49","UN",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,13014,10061430,2237607,0,2894,0
"14120_49_UE","14120_49","UE",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,5212,10061430,2237607,0,1159,0
"14120_52_A","14120_52","A",81,"North-Central Interior Sand and Gravel Tallgrass Prairie","Early1:OPN","Early1","OPN",109,10061430,2237607,1812461,24,0
"14120_52_B","14120_52","B",16,"North-Central Interior Sand and Gravel Tallgrass Prairie","Mid1:ALL","Mid1","ALL",69,10061430,2237607,358017,15,0
"14120_52_C","14120_52","C",3,"North-Central Interior Sand and Gravel Tallgrass Prairie","Mid2:ALL","Mid2","ALL",124,10061430,2237607,67128,28,0
"14120_52_D","14120_52","D",NA,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,NA,NA,NA
"14120_52_E","14120_52","E",NA,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,NA,NA,NA
"14120_52_Agriculture","14120_52","Agriculture",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,130234,10061430,2237607,0,28963,1
"14120_52_Urban","14120_52","Urban",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,47774,10061430,2237607,0,10625,0
"14120_52_Water","14120_52","Water",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,NA,10061430,2237607,0,NA,NA
"14120_52_UN","14120_52","UN",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,33085,10061430,2237607,0,7358,0
"14120_52_UE","14120_52","UE",0,"North-Central Interior Sand and Gravel Tallgrass Prairie",NA,NA,NA,20897,10061430,2237607,0,4647,0
"14130_47_A","14130_47","A",13,"Bluegrass Savanna and Woodland","Early1:ALL","Early1","ALL",8,65954,14668,1907,2,0
"14130_47_B","14130_47","B",23,"Bluegrass Savanna and Woodland","Mid1:CLS","Mid1","CLS",2,65954,14668,3374,0,0
"14130_47_C","14130_47","C",28,"Bluegrass Savanna and Woodland","Mid1:OPN","Mid1","OPN",49,65954,14668,4107,11,0
"14130_47_D","14130_47","D",24,"Bluegrass Savanna and Woodland","Late1:OPN","Late1","OPN",21452,65954,14668,3520,4771,33
"14130_47_E","14130_47","E",12,"Bluegrass Savanna and Woodland","Late1:CLS","Late1","CLS",4,65954,14668,1760,1,0
"14130_47_Agriculture","14130_47","Agriculture",0,"Bluegrass Savanna and Woodland",NA,NA,NA,34358,65954,14668,0,7641,52
"14130_47_Urban","14130_47","Urban",0,"Bluegrass Savanna and Woodland",NA,NA,NA,6728,65954,14668,0,1496,10
"14130_47_Water","14130_47","Water",0,"Bluegrass Savanna and Woodland",NA,NA,NA,NA,65954,14668,0,NA,NA
"14130_47_UN","14130_47","UN",0,"Bluegrass Savanna and Woodland",NA,NA,NA,10,65954,14668,0,2,0
"14130_47_UE","14130_47","UE",0,"Bluegrass Savanna and Woodland",NA,NA,NA,3343,65954,14668,0,743,5
"14180_47_A","14180_47","A",72,"Pennyroyal Karst Plain Prairie and Barrens","Early1:ALL","Early1","ALL",14,3501,779,561,3,0
"14180_47_B","14180_47","B",4,"Pennyroyal Karst Plain Prairie and Barrens","Mid1:CLS","Mid1","CLS",NA,3501,779,31,NA,NA
"14180_47_C","14180_47","C",20,"Pennyroyal Karst Plain Prairie and Barrens","Late1:OPN","Late1","OPN",700,3501,779,156,156,20
"14180_47_D","14180_47","D",4,"Pennyroyal Karst Plain Prairie and Barrens","Late2:CLS","Late2","CLS",10,3501,779,31,2,0
"14180_47_E","14180_47","E",NA,"Pennyroyal Karst Plain Prairie and Barrens",NA,NA,NA,NA,3501,779,NA,NA,NA
"14180_47_Agriculture","14180_47","Agriculture",0,"Pennyroyal Karst Plain Prairie and Barrens",NA,NA,NA,1313,3501,779,0,292,38
"14180_47_Urban","14180_47","Urban",0,"Pennyroyal Karst Plain Prairie and Barrens",NA,NA,NA,724,3501,779,0,161,21
"14180_47_Water","14180_47","Water",0,"Pennyroyal Karst Plain Prairie and Barrens",NA,NA,NA,NA,3501,779,0,NA,NA
"14180_47_UN","14180_47","UN",0,"Pennyroyal Karst Plain Prairie and Barrens",NA,NA,NA,15,3501,779,0,3,0
"14180_47_UE","14180_47","UE",0,"Pennyroyal Karst Plain Prairie and Barrens",NA,NA,NA,725,3501,779,0,161,21
"14200_39_40_42_A","14200_39_40_42","A",31,"Northern Tallgrass Prairie","Early1:ALL","Early1","ALL",113187,68055956,15135270,4691934,25172,0
"14200_39_40_42_B","14200_39_40_42","B",59,"Northern Tallgrass Prairie","Mid1:CLS","Mid1","CLS",822760,68055956,15135270,8929809,182977,1
"14200_39_40_42_C","14200_39_40_42","C",8,"Northern Tallgrass Prairie","Late1:CLS","Late1","CLS",8312,68055956,15135270,1210822,1849,0
"14200_39_40_42_D","14200_39_40_42","D",2,"Northern Tallgrass Prairie","Late1:ALL","Late1","ALL",25958,68055956,15135270,302705,5773,0
"14200_39_40_42_E","14200_39_40_42","E",NA,"Northern Tallgrass Prairie",NA,NA,NA,NA,68055956,15135270,NA,NA,NA
"14200_39_40_42_Agriculture","14200_39_40_42","Agriculture",0,"Northern Tallgrass Prairie",NA,NA,NA,50973441,68055956,15135270,0,11336213,75
"14200_39_40_42_Urban","14200_39_40_42","Urban",0,"Northern Tallgrass Prairie",NA,NA,NA,3227084,68055956,15135270,0,717686,5
"14200_39_40_42_Water","14200_39_40_42","Water",0,"Northern Tallgrass Prairie",NA,NA,NA,NA,68055956,15135270,0,NA,NA
"14200_39_40_42_UN","14200_39_40_42","UN",0,"Northern Tallgrass Prairie",NA,NA,NA,284750,68055956,15135270,0,63327,0
"14200_39_40_42_UE","14200_39_40_42","UE",0,"Northern Tallgrass Prairie",NA,NA,NA,1972736,68055956,15135270,0,438726,3
"14200_41_A","14200_41","A",40,"Northern Tallgrass Prairie","Early1:OPN","Early1","OPN",19564,68055956,15135270,6054108,4351,0
"14200_41_B","14200_41","B",58,"Northern Tallgrass Prairie","Mid1:OPN","Mid1","OPN",154431,68055956,15135270,8778457,34345,0
"14200_41_C","14200_41","C",2,"Northern Tallgrass Prairie","Late1:ALL","Late1","ALL",26556,68055956,15135270,302705,5906,0
"14200_41_D","14200_41","D",NA,"Northern Tallgrass Prairie",NA,NA,NA,NA,68055956,15135270,NA,NA,NA
"14200_41_E","14200_41","E",NA,"Northern Tallgrass Prairie",NA,NA,NA,NA,68055956,15135270,NA,NA,NA
"14200_41_Agriculture","14200_41","Agriculture",0,"Northern Tallgrass Prairie",NA,NA,NA,8570406,68055956,15135270,0,1906011,13
"14200_41_Urban","14200_41","Urban",0,"Northern Tallgrass Prairie",NA,NA,NA,853819,68055956,15135270,0,189885,1
"14200_41_Water","14200_41","Water",0,"Northern Tallgrass Prairie",NA,NA,NA,NA,68055956,15135270,0,NA,NA
"14200_41_UN","14200_41","UN",0,"Northern Tallgrass Prairie",NA,NA,NA,439051,68055956,15135270,0,97643,1
"14200_41_UE","14200_41","UE",0,"Northern Tallgrass Prairie",NA,NA,NA,563901,68055956,15135270,0,125408,1
"14210_31_38_42_43_44_50_51_A","14210_31_38_42_43_44_50_51","A",40,"Central Tallgrass Prairie","Early1:OPN","Early1","OPN",34352,114687486,25505866,10202346,7640,0
"14210_31_38_42_43_44_50_51_B","14210_31_38_42_43_44_50_51","B",58,"Central Tallgrass Prairie","Mid1:OPN","Mid1","OPN",475,114687486,25505866,14793402,106,0
"14210_31_38_42_43_44_50_51_C","14210_31_38_42_43_44_50_51","C",2,"Central Tallgrass Prairie","Late1:ALL","Late1","ALL",1737,114687486,25505866,510117,386,0
"14210_31_38_42_43_44_50_51_D","14210_31_38_42_43_44_50_51","D",NA,"Central Tallgrass Prairie",NA,NA,NA,NA,114687486,25505866,NA,NA,NA
"14210_31_38_42_43_44_50_51_E","14210_31_38_42_43_44_50_51","E",NA,"Central Tallgrass Prairie",NA,NA,NA,NA,114687486,25505866,NA,NA,NA
"14210_31_38_42_43_44_50_51_Agriculture","14210_31_38_42_43_44_50_51","Agriculture",0,"Central Tallgrass Prairie",NA,NA,NA,9519888,114687486,25505866,0,2117171,8
"14210_31_38_42_43_44_50_51_Urban","14210_31_38_42_43_44_50_51","Urban",0,"Central Tallgrass Prairie",NA,NA,NA,1156629,114687486,25505866,0,257228,1
